run_id,algo,benchmark,seed,step,context,fitness,best_fitness,llm_queries,llm_queries_cum,time_ms,gen_progress,no_improve_steps,fitness_slope,pop_diversity,selected_model,improvement
epsilon_toy_43,epsilon,toy,43,0,none,0.5957873993581669,0.5957873993581669,1,1,0.17380714416503906,0.0,0,0.0,0.8,fast_model,True
epsilon_toy_43,epsilon,toy,43,1,none,0.19495843087485648,0.5957873993581669,1,2,0.09179115295410156,0.0006666666666666666,1,0.0,0.8,fast_model,False
epsilon_toy_43,epsilon,toy,43,2,none,0.3260099563200661,0.5957873993581669,1,3,0.08654594421386719,0.0013333333333333333,2,0.0,0.8,fast_model,False
epsilon_toy_43,epsilon,toy,43,3,none,0.0892564780090922,0.5957873993581669,1,4,0.06389617919921875,0.002,3,0.0,0.8,fast_model,False
epsilon_toy_43,epsilon,toy,43,4,none,0.010693735290150943,0.5957873993581669,1,5,0.11157989501953125,0.0026666666666666666,4,0.0,0.8447077852363865,fast_model,False
epsilon_toy_43,epsilon,toy,43,5,none,0.4391711840132039,0.5957873993581669,1,6,0.08797645568847656,0.0033333333333333335,5,-6.767073673261233e-17,0.7295312119027754,fast_model,False
epsilon_toy_43,epsilon,toy,43,6,none,0.15034762687492106,0.5957873993581669,1,7,0.0896453857421875,0.004,6,-7.250436078814775e-17,0.7422120084961139,fast_model,False
epsilon_toy_43,epsilon,toy,43,7,none,0.45348835138776866,0.5957873993581669,1,8,0.08797645568847656,0.004666666666666667,7,0.0,0.6742480996627189,fast_model,False
epsilon_toy_43,epsilon,toy,43,8,none,0.1560352079673718,0.5957873993581669,1,9,0.08130073547363281,0.005333333333333333,8,1.0526559048102844e-16,0.6851377955855299,fast_model,False
epsilon_toy_43,epsilon,toy,43,9,none,0.024561848125538528,0.5957873993581669,1,10,0.07700920104980469,0.006,9,6.890111376984121e-17,0.7752375614463859,fast_model,False
epsilon_toy_43,epsilon,toy,43,10,none,0.0,0.5957873993581669,1,11,0.08034706115722656,0.006666666666666667,10,6.890111376984121e-17,0.8711873975028073,fast_model,False
epsilon_toy_43,epsilon,toy,43,11,none,0.5718233192993057,0.5957873993581669,1,12,0.08153915405273438,0.007333333333333333,11,6.890111376984121e-17,0.8935184233722255,fast_model,False
epsilon_toy_43,epsilon,toy,43,12,none,0.014386604103517303,0.5957873993581669,1,13,0.07200241088867188,0.008,12,6.890111376984121e-17,1.0,fast_model,False
epsilon_toy_43,epsilon,toy,43,13,none,0.0632189102122455,0.5957873993581669,1,14,0.06890296936035156,0.008666666666666666,13,6.890111376984121e-17,1.0,fast_model,False
epsilon_toy_43,epsilon,toy,43,14,none,0.0,0.5957873993581669,1,15,0.06651878356933594,0.009333333333333334,14,6.890111376984121e-17,1.0,fast_model,False
epsilon_toy_43,epsilon,toy,43,15,none,0.38344501867300207,0.5957873993581669,1,16,0.06842613220214844,0.01,15,6.890111376984121e-17,1.0,fast_model,False
