run_id,algo,benchmark,seed,step,context,fitness,best_fitness,llm_queries,llm_queries_cum,time_ms,gen_progress,no_improve_steps,fitness_slope,pop_diversity,selected_model,improvement
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,0,none,0.6464917130982722,0.6464917130982722,1,1,0.20122528076171875,0.0,0,0.0,0.8,balanced_model,True
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,1,none,0.6024643346466181,0.6464917130982722,1,2,0.07104873657226562,0.005,1,0.0,0.8,balanced_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,2,none,0.544061130778815,0.6464917130982722,1,3,0.08320808410644531,0.01,2,0.0,0.8,fast_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,3,none,0.6964872320906821,0.6964872320906821,1,4,0.06866455078125,0.015,0,0.014998655690223744,0.8,balanced_model,True
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,4,none,0.6062152664356497,0.6964872320906821,1,5,0.11372566223144531,0.02,1,0.014998655694723377,0.08176031470544214,fast_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,5,none,0.6094908137879496,0.6964872320906821,1,6,0.08058547973632812,0.025,2,0.01285599059682385,0.07505748111094522,balanced_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,6,none,0.7342136616829598,0.7342136616829598,1,7,0.07343292236328125,0.03,0,0.014755442953936208,0.09339644653065321,accurate_model,True
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,7,none,0.5277823269848595,0.7342136616829598,1,8,0.09632110595703125,0.035,1,0.014317261189972437,0.10571761593208702,accurate_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,8,none,0.5337045746607365,0.7342136616829598,1,9,0.07200241088867188,0.04,2,0.013158292287459463,0.11073364649046517,balanced_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,9,none,0.6681184308741587,0.7342136616829598,1,10,0.06580352783203125,0.045,3,0.011850546721403385,0.10769821075356102,balanced_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,10,none,0.6099168517311885,0.7342136616829598,1,11,0.0629425048828125,0.05,4,0.010564176022208214,0.10715539461878341,accurate_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,11,none,0.6164179411912619,0.7342136616829598,1,12,0.07295608520507812,0.055,5,0.008214508976544955,0.10675648448207728,accurate_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,12,none,0.6789577773616865,0.7342136616829598,1,13,0.06413459777832031,0.06,6,0.004801545584413465,0.10117978460153336,balanced_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,13,none,0.5574250961782499,0.7342136616829598,1,14,0.06198883056640625,0.065,7,0.0036583204452674445,0.10139101742299435,accurate_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,14,none,0.49343673649544606,0.7342136616829598,1,15,0.06103515625,0.07,8,0.002057805250462864,0.11964092736510908,fast_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,15,none,0.565910841759122,0.7342136616829598,1,16,0.06794929504394531,0.075,9,0.0,0.12182357486899725,accurate_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,16,none,0.6618310055309918,0.7342136616829598,1,17,0.06031990051269531,0.08,10,0.0,0.10459630602226083,fast_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,17,none,0.6893115054715228,0.7342136616829598,1,18,0.06031990051269531,0.085,11,0.0,0.10566305467228425,fast_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,18,none,0.5586087388186729,0.7342136616829598,1,19,0.06103515625,0.09,12,0.0,0.10117239355746474,balanced_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,19,none,0.5745213619957754,0.7342136616829598,1,20,0.2677440643310547,0.095,13,0.0,0.09862458571970231,balanced_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,20,none,0.7425046101525168,0.7425046101525168,1,21,0.16069412231445312,0.1,0,0.0004522335528794403,0.11900663668492147,fast_model,True
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,21,none,0.7593499461809444,0.7593499461809444,1,22,0.13494491577148438,0.105,0,0.0017228072713048608,0.1355274917729942,balanced_model,True
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,22,none,0.516399857192427,0.7593499461809444,1,23,0.16951560974121094,0.11,1,0.002688698753394984,0.14594361539199063,fast_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,23,none,0.5712943359361456,0.7593499461809444,1,24,0.13828277587890625,0.115,2,0.003349907999149397,0.14438633293619357,balanced_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,24,none,0.5352977565581566,0.7593499461809444,1,25,0.14090538024902344,0.12,3,0.003706435008568375,0.13545179835729682,balanced_model,False
baseline_dgm_polyglot_42,baseline,dgm_polyglot,42,25,none,0.7199531453896586,0.7593499461809444,1,26,0.13875961303710938,0.125,4,0.003758279781651918,0.13721644659595836,fast_model,False
