run_id,algo,benchmark,seed,step,context,fitness,best_fitness,llm_queries,llm_queries_cum,time_ms,gen_progress,no_improve_steps,fitness_slope,pop_diversity,selected_model,improvement
baseline_tsp_43,baseline,tsp,43,0,none,0.0025739992534469336,0.0025739992534469336,1,1,0.3802776336669922,0.0,0,0.0,0.8,fast_model,True
baseline_tsp_43,baseline,tsp,43,1,none,0.0,0.0025739992534469336,1,2,0.24580955505371094,0.0006666666666666666,1,0.0,0.8,accurate_model,False
baseline_tsp_43,baseline,tsp,43,2,none,0.0,0.0025739992534469336,1,3,0.24175643920898438,0.0013333333333333333,2,0.0,0.8,balanced_model,False
baseline_tsp_43,baseline,tsp,43,3,none,0.0,0.0025739992534469336,1,4,0.24175643920898438,0.002,3,0.0,0.8,fast_model,False
baseline_tsp_43,baseline,tsp,43,4,none,0.008580733460716252,0.008580733460716252,1,5,0.28824806213378906,0.0026666666666666666,0,0.0012013468412135943,1.0,fast_model,True
baseline_tsp_43,baseline,tsp,43,5,none,0.0,0.008580733460716252,1,6,0.2586841583251953,0.0033333333333333335,1,0.0013729678186736583,1.0,balanced_model,False
baseline_tsp_43,baseline,tsp,43,6,none,0.004981885844872829,0.008580733460716252,1,7,0.2541542053222656,0.004,2,0.00128715733006347,1.0,balanced_model,False
baseline_tsp_43,baseline,tsp,43,7,none,0.02010199247571986,0.02010199247571986,1,8,0.2613067626953125,0.004666666666666667,0,0.0021042447668580193,1.0,accurate_model,True
baseline_tsp_43,baseline,tsp,43,8,none,0.012628615445176544,0.02010199247571986,1,9,0.24247169494628906,0.005333333333333333,1,0.0023452692529185417,1.0,accurate_model,False
baseline_tsp_43,baseline,tsp,43,9,none,0.0,0.02010199247571986,1,10,0.2391338348388672,0.006,2,0.0023400488502112672,1.0,accurate_model,False
baseline_tsp_43,baseline,tsp,43,10,none,0.0,0.02010199247571986,1,11,0.2422332763671875,0.006666666666666667,3,0.002440312937623405,1.0,balanced_model,False
baseline_tsp_43,baseline,tsp,43,11,none,0.004553196595572467,0.02010199247571986,1,12,0.24628639221191406,0.007333333333333333,4,0.0023281165011317735,1.0,fast_model,False
baseline_tsp_43,baseline,tsp,43,12,none,0.0,0.02010199247571986,1,13,0.23937225341796875,0.008,5,0.002003459540736387,1.0,accurate_model,False
baseline_tsp_43,baseline,tsp,43,13,none,0.0,0.02010199247571986,1,14,0.2357959747314453,0.008666666666666666,6,0.0014663420564372275,1.0,balanced_model,False
baseline_tsp_43,baseline,tsp,43,14,none,0.004929108481237415,0.02010199247571986,1,15,0.23651123046875,0.009333333333333334,7,0.0011172129953807468,1.0,balanced_model,False
baseline_tsp_43,baseline,tsp,43,15,none,0.0,0.02010199247571986,1,16,0.24199485778808594,0.01,8,0.0006284323099016685,1.0,accurate_model,False
baseline_tsp_43,baseline,tsp,43,16,none,0.019351362874003422,0.02010199247571986,1,17,0.24008750915527344,0.010666666666666666,9,-2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_43,baseline,tsp,43,17,none,0.0,0.02010199247571986,1,18,0.23221969604492188,0.011333333333333334,10,-2.153159805307538e-18,1.0,fast_model,False
baseline_tsp_43,baseline,tsp,43,18,none,0.0,0.02010199247571986,1,19,0.27108192443847656,0.012,11,-2.153159805307538e-18,1.0,accurate_model,False
baseline_tsp_43,baseline,tsp,43,19,none,0.0,0.02010199247571986,1,20,0.4119873046875,0.012666666666666666,12,-2.153159805307538e-18,1.0,accurate_model,False
baseline_tsp_43,baseline,tsp,43,20,none,0.00014040537197128352,0.02010199247571986,1,21,0.33283233642578125,0.013333333333333334,13,-2.153159805307538e-18,1.0,accurate_model,False
baseline_tsp_43,baseline,tsp,43,21,none,0.0,0.02010199247571986,1,22,0.3383159637451172,0.014,14,-2.153159805307538e-18,1.0,balanced_model,False
baseline_tsp_43,baseline,tsp,43,22,none,0.022303596488319383,0.022303596488319383,1,23,0.33283233642578125,0.014666666666666666,0,0.00012008749159488335,1.0,balanced_model,True
baseline_tsp_43,baseline,tsp,43,23,none,0.0,0.022303596488319383,1,24,0.3113746643066406,0.015333333333333332,1,0.00021348887394645474,1.0,balanced_model,False
baseline_tsp_43,baseline,tsp,43,24,none,0.0005444456336457185,0.022303596488319383,1,25,0.3132820129394531,0.016,2,0.00028020414705472494,1.0,accurate_model,False
baseline_tsp_43,baseline,tsp,43,25,none,0.00884181815195119,0.022303596488319383,1,26,0.29921531677246094,0.016666666666666666,3,0.0003202333109196832,1.0,balanced_model,False
baseline_tsp_43,baseline,tsp,43,26,none,0.0,0.022303596488319383,1,27,0.3070831298828125,0.017333333333333333,4,0.00033357636554133595,1.0,accurate_model,False
baseline_tsp_43,baseline,tsp,43,27,none,0.005556069842518202,0.022303596488319383,1,28,0.30493736267089844,0.018,5,0.0003202333109196832,1.0,fast_model,False
baseline_tsp_43,baseline,tsp,43,28,none,0.003949066359501769,0.022303596488319383,1,29,0.29921531677246094,0.018666666666666668,6,0.00028020414705472494,1.0,balanced_model,False
baseline_tsp_43,baseline,tsp,43,29,none,0.008372050226472976,0.022303596488319383,1,30,0.3008842468261719,0.019333333333333334,7,0.00021348887394645474,1.0,balanced_model,False
baseline_tsp_43,baseline,tsp,43,30,none,0.0,0.022303596488319383,1,31,0.3037452697753906,0.02,8,0.00012008749159487904,1.0,fast_model,False
baseline_tsp_43,baseline,tsp,43,31,none,0.008078494136349023,0.022303596488319383,1,32,0.30541419982910156,0.020666666666666667,9,-2.153159805307538e-18,1.0,fast_model,False
baseline_tsp_43,baseline,tsp,43,32,none,0.0,0.022303596488319383,1,33,0.30684471130371094,0.021333333333333333,10,-2.153159805307538e-18,1.0,accurate_model,False
