run_id,algo,benchmark,seed,step,context,fitness,best_fitness,llm_queries,llm_queries_cum,time_ms,gen_progress,no_improve_steps,fitness_slope,pop_diversity,selected_model,improvement
baseline_synthetic_42,baseline,synthetic,42,0,none,0.183101716681416,0.183101716681416,1,1,0.14710426330566406,0.0,0,0.0,0.8,balanced_model,True
baseline_synthetic_42,baseline,synthetic,42,1,none,0.43293924855217253,0.43293924855217253,1,2,0.056743621826171875,0.005,0,0.0,0.8,balanced_model,True
baseline_synthetic_42,baseline,synthetic,42,2,none,0.11093655186124049,0.43293924855217253,1,3,0.08845329284667969,0.01,1,0.12491876572718023,0.8,fast_model,False
baseline_synthetic_42,baseline,synthetic,42,3,none,0.0935046003414507,0.43293924855217253,1,4,0.07390975952148438,0.015,2,0.07495125952375127,0.8,fast_model,False
baseline_synthetic_42,baseline,synthetic,42,4,none,0.050275009625679726,0.43293924855217253,1,5,0.11444091796875,0.02,3,0.049967506364157824,0.7826822389554626,fast_model,False
baseline_synthetic_42,baseline,synthetic,42,5,none,0.1417070452462882,0.43293924855217253,1,6,0.07510185241699219,0.025,4,0.03569107597813748,0.7408567439249977,accurate_model,False
baseline_synthetic_42,baseline,synthetic,42,6,none,0.3534193651259159,0.43293924855217253,1,7,0.06961822509765625,0.03,5,0.026768306984786747,0.6793560892540023,balanced_model,False
baseline_synthetic_42,baseline,synthetic,42,7,none,0.1869060792799927,0.43293924855217253,1,8,0.07891654968261719,0.035,6,0.020819794321943374,0.6389970237599863,balanced_model,False
baseline_synthetic_42,baseline,synthetic,42,8,none,0.3769270660945907,0.43293924855217253,1,9,0.06937980651855469,0.04,7,0.016655835457741974,0.6076536017138782,balanced_model,False
baseline_synthetic_42,baseline,synthetic,42,9,none,0.16551544209081215,0.43293924855217253,1,10,0.06508827209472656,0.045,8,0.013627501738239739,0.5940641586765544,accurate_model,False
baseline_synthetic_42,baseline,synthetic,42,10,none,0.0842751700754138,0.43293924855217253,1,11,0.06890296936035156,0.05,9,0.0,0.6510556095222889,fast_model,False
baseline_synthetic_42,baseline,synthetic,42,11,none,0.1676641511929631,0.43293924855217253,1,12,0.07009506225585938,0.055,10,0.0,0.6017015709112348,balanced_model,False
baseline_synthetic_42,baseline,synthetic,42,12,none,0.4900992231697452,0.4900992231697452,1,13,0.06628036499023438,0.06,0,0.003117816797284384,0.6544445132905552,balanced_model,True
baseline_synthetic_42,baseline,synthetic,42,13,none,0.14587162389512148,0.4900992231697452,1,14,0.06079673767089844,0.065,1,0.005542785417394456,0.6219059181095524,accurate_model,False
baseline_synthetic_42,baseline,synthetic,42,14,none,0.1421593135814243,0.4900992231697452,1,15,0.05698204040527344,0.07,2,0.007274905860330184,0.5575134461940365,balanced_model,False
baseline_synthetic_42,baseline,synthetic,42,15,none,0.295425959388804,0.4900992231697452,1,16,0.06604194641113281,0.075,3,0.0083141781260916,0.5144735673443722,balanced_model,False
baseline_synthetic_42,baseline,synthetic,42,16,none,0.037567346533820545,0.4900992231697452,1,17,0.059604644775390625,0.08,4,0.008660602214678738,0.6270916765575634,fast_model,False
baseline_synthetic_42,baseline,synthetic,42,17,none,0.431615407310859,0.4900992231697452,1,18,0.05650520324707031,0.085,5,0.008314178126091564,0.6275840092698647,accurate_model,False
baseline_synthetic_42,baseline,synthetic,42,18,none,0.09917172065227112,0.4900992231697452,1,19,0.06341934204101562,0.09,6,0.007274905860330184,0.6952678152757032,balanced_model,False
